Jugador,Equipo,Liga,Temporada,Posicion,Goles,Asistencias,Tarjetas_Amarillas,Tarjetas_Rojas
Josep Martínez,Genoa,ITA-Serie A,2324,Portero,0,0,2,1
Junior Messias,Genoa,ITA-Serie A,2324,Defensa / Delantero / Centrocampista / Suplente,1,0,0,0
Kevin Strootman,Genoa,ITA-Serie A,2324,Centrocampista / Suplente,0,2,4,0
Koni de Winter,Genoa,ITA-Serie A,2324,Defensa / Suplente,0,1,6,1
Mateo Retegui,Genoa,ITA-Serie A,2324,Delantero / Suplente,7,2,5,0
Mattia Bani,Genoa,ITA-Serie A,2324,Defensa,2,0,9,0
Milan Badelj,Genoa,ITA-Serie A,2324,Centrocampista / Suplente,1,3,6,0
Morten Frendrup,Genoa,ITA-Serie A,2324,Defensa / Centrocampista / Suplente,2,5,6,0
Morten Thorsby,Genoa,ITA-Serie A,2324,Centrocampista / Suplente,2,2,2,0
Nicola Leali,Genoa,ITA-Serie A,2324,Portero,0,0,1,0
Pablo Galdames,Genoa,ITA-Serie A,2324,Suplente,0,0,0,0
Radu Dragusin,Genoa,ITA-Serie A,2324,Defensa,2,1,1,0
Ridgeciano Haps,Genoa,ITA-Serie A,2324,Defensa / Centrocampista / Suplente,0,1,0,0
Ruslan Malinovskiy,Genoa,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,4,1,7,0
Seydou Fini,Genoa,ITA-Serie A,2324,Suplente,0,0,0,0
Silvan Hefti,Genoa,ITA-Serie A,2324,Defensa / Suplente,0,0,0,0
Stefano Sabelli,Genoa,ITA-Serie A,2324,Defensa / Centrocampista / Suplente,0,1,5,0
Vitinha,Genoa,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,2,0,2,0
Alessandro Bastoni,Inter,ITA-Serie A,2324,Defensa,1,3,5,0
Alexis Sánchez,Inter,ITA-Serie A,2324,Delantero / Suplente,2,5,0,0
Benjamin Pavard,Inter,ITA-Serie A,2324,Defensa / Suplente,0,2,6,0
Carlos Augusto,Inter,ITA-Serie A,2324,Defensa / Suplente,0,3,1,0
Davide Frattesi,Inter,ITA-Serie A,2324,Centrocampista / Suplente,6,3,1,0
Davy Klaassen,Inter,ITA-Serie A,2324,Centrocampista / Suplente,0,0,1,0
Denzel Dumfries,Inter,ITA-Serie A,2324,Defensa / Suplente,4,4,2,1
Ebenezer Akinsanmiro,Inter,ITA-Serie A,2324,Suplente,0,0,0,0
Emil Audero,Inter,ITA-Serie A,2324,Portero,0,0,0,0
Federico Dimarco,Inter,ITA-Serie A,2324,Defensa / Suplente,5,6,0,0
Francesco Acerbi,Inter,ITA-Serie A,2324,Defensa / Suplente,3,1,1,0
Hakan Calhanoglu,Inter,ITA-Serie A,2324,Centrocampista,13,3,5,0
Henrikh Mkhitaryan,Inter,ITA-Serie A,2324,Centrocampista / Suplente,2,8,4,0
Juan Cuadrado,Inter,ITA-Serie A,2324,Suplente,0,2,1,0
Kristjan Asllani,Inter,ITA-Serie A,2324,Centrocampista / Suplente,1,2,1,0
Lautaro Martínez,Inter,ITA-Serie A,2324,Delantero / Suplente,24,3,5,0
Lucien Agoume,Inter,ITA-Serie A,2324,Suplente,0,0,0,0
Marcus Thuram,Inter,ITA-Serie A,2324,Delantero / Suplente,13,7,3,0
Marko Arnautovic,Inter,ITA-Serie A,2324,Delantero / Suplente,5,3,0,0
Matteo Darmian,Inter,ITA-Serie A,2324,Defensa / Suplente,2,1,2,0
Nicolò Barella,Inter,ITA-Serie A,2324,Centrocampista / Suplente,2,3,7,0
Raffaele Di Gennaro,Inter,ITA-Serie A,2324,Suplente,0,0,0,0
Stefan de Vrij,Inter,ITA-Serie A,2324,Defensa / Suplente,1,0,0,0
Stefano Sensi,Inter,ITA-Serie A,2324,Suplente,0,1,0,0
Tajon Buchanan,Inter,ITA-Serie A,2324,Suplente,1,0,0,0
Yann Bisseck,Inter,ITA-Serie A,2324,Defensa / Suplente,2,0,0,0
Yann Sommer,Inter,ITA-Serie A,2324,Portero,0,0,1,0
Adrien Rabiot,Juventus,ITA-Serie A,2324,Centrocampista / Suplente,5,3,8,0
Alex Sandro,Juventus,ITA-Serie A,2324,Defensa / Suplente,1,0,1,0
Andrea Cambiaso,Juventus,ITA-Serie A,2324,Defensa / Delantero / Centrocampista / Suplente,2,3,10,0
Arkadiusz Milik,Juventus,ITA-Serie A,2324,Delantero / Suplente,4,1,2,1
Bremer,Juventus,ITA-Serie A,2324,Defensa,3,0,9,0
Carlo Pinsoglio,Juventus,ITA-Serie A,2324,Suplente,0,0,0,0
Carlos Alcaraz,Juventus,ITA-Serie A,2324,Centrocampista / Suplente,0,1,0,0
Daniele Rugani,Juventus,ITA-Serie A,2324,Defensa / Suplente,2,0,2,0
Danilo,Juventus,ITA-Serie A,2324,Defensa / Suplente,1,1,7,0
Dean Huijsen,Juventus,ITA-Serie A,2324,Defensa / Suplente,2,0,4,0
Dusan Vlahovic,Juventus,ITA-Serie A,2324,Delantero / Suplente,16,4,6,1
Fabio Miretti,Juventus,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,1,1,3,0
Federico Chiesa,Juventus,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,9,2,1,0
Federico Gatti,Juventus,ITA-Serie A,2324,Defensa / Suplente,4,0,7,0
Filip Kostic,Juventus,ITA-Serie A,2324,Defensa / Suplente,0,4,2,0
Hans Nicolussi Caviglia,Juventus,ITA-Serie A,2324,Centrocampista / Suplente,0,1,1,0
Joseph Nonge,Juventus,ITA-Serie A,2324,Suplente,0,0,1,0
Kenan Yildiz,Juventus,ITA-Serie A,2324,Delantero / Suplente,2,0,3,0
Leonardo Cerri,Juventus,ITA-Serie A,2324,Suplente,0,0,0,0
Manuel Locatelli,Juventus,ITA-Serie A,2324,Centrocampista / Suplente,1,4,6,0
Mattia De Sciglio,Juventus,ITA-Serie A,2324,Defensa,0,0,0,0
Mattia Perin,Juventus,ITA-Serie A,2324,Portero,0,0,0,0
Moise Kean,Juventus,ITA-Serie A,2324,Delantero / Suplente,0,0,2,0
Nicolo Fagioli,Juventus,ITA-Serie A,2324,Centrocampista / Suplente,0,2,1,0
Nikola Sekulov,Juventus,ITA-Serie A,2324,Suplente,0,0,0,0
Paul Pogba,Juventus,ITA-Serie A,2324,Suplente,0,0,0,0
Samuel Iling-Junior,Juventus,ITA-Serie A,2324,Defensa / Suplente,1,2,1,0
Tiago Djaló,Juventus,ITA-Serie A,2324,Suplente,0,0,0,0
Timothy Weah,Juventus,ITA-Serie A,2324,Defensa / Suplente,0,1,5,0
Weston McKennie,Juventus,ITA-Serie A,2324,Defensa / Centrocampista / Suplente,0,7,6,0
Wojciech Szczesny,Juventus,ITA-Serie A,2324,Portero,0,0,1,0
Adam Marusic,Lazio,ITA-Serie A,2324,Defensa,1,0,3,1
Alessio Romagnoli,Lazio,ITA-Serie A,2324,Defensa / Suplente,0,0,9,0
Christos Mandas,Lazio,ITA-Serie A,2324,Portero / Suplente,0,0,0,0
Ciro Immobile,Lazio,ITA-Serie A,2324,Delantero / Suplente,7,1,8,0
Daichi Kamada,Lazio,ITA-Serie A,2324,Centrocampista / Suplente,2,2,3,0
Danilo Cataldi,Lazio,ITA-Serie A,2324,Centrocampista / Suplente,1,0,8,0
Elseid Hysaj,Lazio,ITA-Serie A,2324,Defensa / Suplente,0,0,2,0
Felipe Anderson,Lazio,ITA-Serie A,2324,Defensa / Delantero / Centrocampista / Suplente,5,6,3,0
Gustav Isaksen,Lazio,ITA-Serie A,2324,Defensa / Delantero / Centrocampista / Suplente,3,1,3,0
Ivan Provedel,Lazio,ITA-Serie A,2324,Portero,0,0,0,0
Luca Pellegrini,Lazio,ITA-Serie A,2324,Defensa / Suplente,1,0,5,1
Luis Alberto,Lazio,ITA-Serie A,2324,Centrocampista / Suplente,5,7,7,0
Manuel Lazzari,Lazio,ITA-Serie A,2324,Defensa / Suplente,0,2,4,1
Mario Gila,Lazio,ITA-Serie A,2324,Defensa,0,0,2,1
Matteo Guendouzi,Lazio,ITA-Serie A,2324,Centrocampista / Suplente,2,3,3,1
Mattia Zaccagni,Lazio,ITA-Serie A,2324,Defensa / Delantero / Centrocampista / Suplente,6,1,8,0
Matías Vecino,Lazio,ITA-Serie A,2324,Centrocampista / Suplente,6,1,8,0
Nicolo Rovella,Lazio,ITA-Serie A,2324,Centrocampista / Suplente,0,2,6,0
Nicolò Casale,Lazio,ITA-Serie A,2324,Defensa / Suplente,0,0,5,0
Patric,Lazio,ITA-Serie A,2324,Defensa / Suplente,2,0,4,0
Pedro,Lazio,ITA-Serie A,2324,Delantero / Suplente,1,1,4,0
Valentín Castellanos,Lazio,ITA-Serie A,2324,Delantero / Suplente,4,3,2,0
Ahmed Touba,Lecce,ITA-Serie A,2324,Defensa / Suplente,0,0,1,0
Alexis Blin,Lecce,ITA-Serie A,2324,Centrocampista / Suplente,0,2,4,0
Antonino Gallo,Lecce,ITA-Serie A,2324,Defensa / Suplente,0,3,2,0
Federico Baschirotto,Lecce,ITA-Serie A,2324,Defensa,0,1,3,1
Federico Di Francesco,Lecce,ITA-Serie A,2324,Suplente,1,0,0,0
Gabriel Strefezza,Lecce,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,1,0,4,0
Hamza Rafia,Lecce,ITA-Serie A,2324,Centrocampista / Suplente,1,0,4,0
Jeppe Corfitzen,Lecce,ITA-Serie A,2324,Suplente,0,0,0,0
Joan Gonzàlez,Lecce,ITA-Serie A,2324,Centrocampista / Suplente,1,1,6,0
Lameck Banda,Lecce,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,2,4,5,1
Lorenzo Venuti,Lecce,ITA-Serie A,2324,Defensa / Suplente,0,0,1,0
Marcin Listkowski,Lecce,ITA-Serie A,2324,Suplente,0,0,0,0
Marin Pongracic,Lecce,ITA-Serie A,2324,Defensa,0,0,7,1
Medon Berisha,Lecce,ITA-Serie A,2324,Centrocampista / Suplente,0,0,0,0
Mohamed Kaba,Lecce,ITA-Serie A,2324,Centrocampista / Suplente,0,0,2,1
Nicola Sansone,Lecce,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,2,2,4,0
Nikola Krstovic,Lecce,ITA-Serie A,2324,Delantero / Suplente,7,1,4,1
Patrick Dorgu,Lecce,ITA-Serie A,2324,Defensa / Delantero / Centrocampista / Suplente,2,0,6,0
Pontus Almqvist,Lecce,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,2,1,5,0
Rares Burnete,Lecce,ITA-Serie A,2324,Suplente,0,1,0,0
Remi Oudin,Lecce,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,3,2,3,0
Santiago Pierotti,Lecce,ITA-Serie A,2324,Suplente,0,2,0,0
Valentin Gendrey,Lecce,ITA-Serie A,2324,Defensa / Suplente,2,3,5,0
Wladimiro Falcone,Lecce,ITA-Serie A,2324,Portero,0,0,0,0
Ylber Ramadani,Lecce,ITA-Serie A,2324,Centrocampista,1,0,13,0
Alejandro Gomez,Monza,ITA-Serie A,2324,Suplente,0,0,0,0
Alessandro Sorrentino,Monza,ITA-Serie A,2324,Portero / Suplente,0,0,0,0
Alessio Zerbin,Monza,ITA-Serie A,2324,Defensa / Delantero / Centrocampista / Suplente,0,1,0,1
Andrea Carboni,Monza,ITA-Serie A,2324,Defensa / Suplente,1,0,1,0
Andrea Colpani,Monza,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,8,4,1,0
Andrea Ferraris,Monza,ITA-Serie A,2324,Suplente,0,0,0,0
Armando Izzo,Monza,ITA-Serie A,2324,Defensa / Suplente,0,0,9,0
Danilo D'Ambrosio,Monza,ITA-Serie A,2324,Defensa / Suplente,0,0,3,1
Dany Mota,Monza,ITA-Serie A,2324,Defensa / Delantero / Centrocampista / Suplente,4,3,3,0
Davide Bettella,Monza,ITA-Serie A,2324,Suplente,0,0,0,0
Georgios Kyriakopoulos,Monza,ITA-Serie A,2324,Defensa / Suplente,0,3,3,0
Gianluca Caprari,Monza,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,0,0,0,0
Giulio Donati,Monza,ITA-Serie A,2324,Suplente,0,0,1,0
Jean-Daniel Akpa-Akpro,Monza,ITA-Serie A,2324,Defensa / Centrocampista / Suplente,0,0,5,0
Lorenzo Colombo,Monza,ITA-Serie A,2324,Delantero / Suplente,4,1,3,0
Luca Caldirola,Monza,ITA-Serie A,2324,Defensa / Suplente,1,1,5,1
Matteo Pessina,Monza,ITA-Serie A,2324,Centrocampista,6,3,3,1
Michele Di Gregorio,Monza,ITA-Serie A,2324,Portero,0,0,0,0
Milan Djuric,Monza,ITA-Serie A,2324,Delantero / Suplente,9,2,4,0
Mirko Maric,Monza,ITA-Serie A,2324,Delantero / Suplente,1,0,0,0
Pablo Marí,Monza,ITA-Serie A,2324,Defensa / Suplente,0,0,7,0
Patrick Ciurria,Monza,ITA-Serie A,2324,Defensa / Delantero / Centrocampista / Suplente,0,1,2,0
Pedro Pereira,Monza,ITA-Serie A,2324,Defensa / Suplente,0,2,3,0
Pepín,Monza,ITA-Serie A,2324,Centrocampista / Suplente,0,0,2,0
Roberto Gagliardini,Monza,ITA-Serie A,2324,Defensa / Centrocampista / Suplente,1,2,5,0
Samuele Birindelli,Monza,ITA-Serie A,2324,Defensa / Suplente,0,2,7,0
Samuele Vignato,Monza,ITA-Serie A,2324,Centrocampista / Suplente,1,0,2,0
Valentín Carboni,Monza,ITA-Serie A,2324,Centrocampista / Suplente,2,3,2,0
Warren Bondo,Monza,ITA-Serie A,2324,Centrocampista / Suplente,1,1,9,0
Alessandro Zanoli,Napoli,ITA-Serie A,2324,Defensa / Suplente,0,2,4,0
Alex Meret,Napoli,ITA-Serie A,2324,Portero,0,0,0,0
Amir Rrahmani,Napoli,ITA-Serie A,2324,Defensa,3,0,5,0
Cyril Ngonge,Napoli,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,8,2,6,0
Diego Demme,Napoli,ITA-Serie A,2324,Centrocampista / Suplente,0,0,1,0
Eljif Elmas,Napoli,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,2,0,2,0
Franck Zambo,Napoli,ITA-Serie A,2324,Centrocampista / Suplente,0,2,2,0
Giacomo Raspadori,Napoli,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,5,3,0,0
Giovanni Di Lorenzo,Napoli,ITA-Serie A,2324,Defensa,1,6,6,0
Giovanni Simeone,Napoli,ITA-Serie A,2324,Delantero / Suplente,1,0,3,0
Hamed Junior Traore,Napoli,ITA-Serie A,2324,Centrocampista / Suplente,0,0,1,0
Jens Cajuste,Napoli,ITA-Serie A,2324,Centrocampista / Suplente,0,2,7,0
Jesper Lindstrom,Napoli,ITA-Serie A,2324,Delantero / Suplente,0,1,2,0
Juan Jesus,Napoli,ITA-Serie A,2324,Defensa / Suplente,1,0,7,0
Khvicha Kvaratskhelia,Napoli,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,11,6,8,0
Leander Dendoncker,Napoli,ITA-Serie A,2324,Suplente,0,0,0,0
Leo Østigard,Napoli,ITA-Serie A,2324,Defensa / Suplente,1,0,2,0
Mathías Olivera,Napoli,ITA-Serie A,2324,Defensa / Suplente,1,1,3,0
Matteo Politano,Napoli,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,8,7,2,1
Mário Rui,Napoli,ITA-Serie A,2324,Defensa / Suplente,0,2,5,1
Natan,Napoli,ITA-Serie A,2324,Defensa / Suplente,0,0,1,1
Nikita Contini,Napoli,ITA-Serie A,2324,Suplente,0,0,0,0
Pasquale Mazzocchi,Napoli,ITA-Serie A,2324,Defensa / Suplente,0,2,4,1
Pierluigi Gollini,Napoli,ITA-Serie A,2324,Portero,0,0,0,0
Piotr Zielinski,Napoli,ITA-Serie A,2324,Centrocampista / Suplente,3,2,1,0
Stanislav Lobotka,Napoli,ITA-Serie A,2324,Centrocampista,0,1,4,0
Victor Osimhen,Napoli,ITA-Serie A,2324,Delantero / Suplente,15,3,4,1
Angelino,Roma,ITA-Serie A,2324,Defensa / Suplente,0,1,2,0
Bryan Cristante,Roma,ITA-Serie A,2324,Defensa / Centrocampista,3,4,8,0
Chris Smalling,Roma,ITA-Serie A,2324,Defensa / Suplente,0,0,0,0
Diego Llorente,Roma,ITA-Serie A,2324,Defensa / Suplente,1,1,5,0
Edoardo Bove,Roma,ITA-Serie A,2324,Centrocampista / Suplente,0,2,2,0
Evan Ndicka,Roma,ITA-Serie A,2324,Defensa,0,3,6,0
Gianluca Mancini,Roma,ITA-Serie A,2324,Defensa / Suplente,4,1,9,0
Houssem Aouar,Roma,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,4,0,3,0
João Costa,Roma,ITA-Serie A,2324,Suplente,0,0,1,0
Leandro Paredes,Roma,ITA-Serie A,2324,Centrocampista / Suplente,3,5,15,1
Leonardo Spinazzola,Roma,ITA-Serie A,2324,Defensa / Centrocampista / Suplente,1,2,0,0
Lorenzo Pellegrini,Roma,ITA-Serie A,2324,Centrocampista / Suplente,8,3,7,0
Mehmet Zeki Çelik,Roma,ITA-Serie A,2324,Defensa / Suplente,0,0,1,0
Mile Svilar,Roma,ITA-Serie A,2324,Portero,0,0,1,0
Niccolò Pisilli,Roma,ITA-Serie A,2324,Suplente,0,0,0,0
Nicola Zalewski,Roma,ITA-Serie A,2324,Defensa / Delantero / Suplente,0,1,1,1
Ola Solbakken,Roma,ITA-Serie A,2324,Suplente,0,0,0,0
Paulo Dybala,Roma,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,13,9,3,0
Rasmus Kristensen,Roma,ITA-Serie A,2324,Defensa / Centrocampista / Suplente,1,1,5,0
Renato Sanches,Roma,ITA-Serie A,2324,Centrocampista / Suplente,1,0,2,0
Riccardo Pagano,Roma,ITA-Serie A,2324,Suplente,0,0,0,0
Rick Karsdorp,Roma,ITA-Serie A,2324,Defensa / Suplente,0,2,2,0
Romelu Lukaku,Roma,ITA-Serie A,2324,Delantero / Suplente,13,3,5,1
Rui Patrício,Roma,ITA-Serie A,2324,Portero,0,0,1,0
Sardar Azmoun,Roma,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,3,0,4,0
Stephan El Shaarawy,Roma,ITA-Serie A,2324,Defensa / Delantero / Centrocampista / Suplente,3,4,2,0
Tammy Abraham,Roma,ITA-Serie A,2324,Delantero / Suplente,1,0,1,0
Agustín Martegani,Salernitana,ITA-Serie A,2324,Centrocampista / Suplente,1,0,1,0
Andres Sfait,Salernitana,ITA-Serie A,2324,Suplente,0,0,0,0
Antonio Candreva,Salernitana,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,6,6,5,0
Benoit Costil,Salernitana,ITA-Serie A,2324,Portero,0,0,0,0
Boulaye Dia,Salernitana,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,4,0,1,0
Chukwubuikem Ikwuemesi,Salernitana,ITA-Serie A,2324,Delantero / Suplente,1,1,2,0
Domagoj Bradaric,Salernitana,ITA-Serie A,2324,Defensa / Centrocampista / Suplente,0,3,5,0
Dylan Bronn,Salernitana,ITA-Serie A,2324,Suplente,0,0,0,0
Emanuel Vignato,Salernitana,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,0,1,1,0
Erik Botheim,Salernitana,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,0,0,1,0
Federico Fazio,Salernitana,ITA-Serie A,2324,Defensa / Suplente,1,0,3,0
Flavius Daniliuc,Salernitana,ITA-Serie A,2324,Defensa / Suplente,0,0,2,0
Gerardo Fusco,Salernitana,ITA-Serie A,2324,Suplente,0,0,0,0
Giulio Maggiore,Salernitana,ITA-Serie A,2324,Centrocampista / Suplente,4,2,7,1
Grigoris Kastanos,Salernitana,ITA-Serie A,2324,Defensa / Centrocampista / Suplente,3,3,5,0
Guillermo Ochoa,Salernitana,ITA-Serie A,2324,Portero,0,0,0,0
Iron Gomis,Salernitana,ITA-Serie A,2324,Centrocampista / Suplente,0,0,0,0
Jovane Cabral,Salernitana,ITA-Serie A,2324,Defensa / Delantero / Centrocampista / Suplente,1,0,1,0
Junior Sambia,Salernitana,ITA-Serie A,2324,Defensa / Suplente,1,2,4,0
Jérôme Boateng,Salernitana,ITA-Serie A,2324,Defensa / Suplente,0,0,0,0
Kostas Manolas,Salernitana,ITA-Serie A,2324,Defensa / Suplente,0,0,0,0
Lassana Coulibaly,Salernitana,ITA-Serie A,2324,Centrocampista / Suplente,0,1,5,0
Lorenzo Pirola,Salernitana,ITA-Serie A,2324,Defensa / Suplente,1,0,4,0
Loum Tchaouna,Salernitana,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,4,3,4,0
Mamadou Coulibaly,Salernitana,ITA-Serie A,2324,Suplente,0,0,0,0
Mateusz Legowski,Salernitana,ITA-Serie A,2324,Centrocampista / Suplente,0,0,3,0
Matteo Lovato,Salernitana,ITA-Serie A,2324,Defensa / Suplente,0,0,4,0
Niccolò Pierozzi,Salernitana,ITA-Serie A,2324,Defensa / Suplente,1,0,6,0
Norbert Gyömbér,Salernitana,ITA-Serie A,2324,Defensa / Suplente,0,0,9,0
Shon Weissman,Salernitana,ITA-Serie A,2324,Delantero / Suplente,1,0,0,0
Simy,Salernitana,ITA-Serie A,2324,Delantero / Suplente,3,0,0,0
Toma Basic,Salernitana,ITA-Serie A,2324,Centrocampista / Suplente,0,0,5,0
Triantafyllos Pasalidis,Salernitana,ITA-Serie A,2324,Defensa / Suplente,0,0,3,0
Trivante Stewart,Salernitana,ITA-Serie A,2324,Suplente,0,0,0,0
Vincenzo Fiorillo,Salernitana,ITA-Serie A,2324,Portero,0,0,1,0
Alessio Cragno,Sassuolo,ITA-Serie A,2324,Portero,0,0,0,0
Andrea Consigli,Sassuolo,ITA-Serie A,2324,Portero,0,0,1,0
Andrea Pinamonti,Sassuolo,ITA-Serie A,2324,Delantero / Suplente,11,1,4,0
Armand Lauriente,Sassuolo,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,5,4,5,0
Cristian Volpato,Sassuolo,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,1,0,1,0
Daniel Boloca,Sassuolo,ITA-Serie A,2324,Centrocampista / Suplente,1,0,6,1
Domenico Berardi,Sassuolo,ITA-Serie A,2324,Delantero / Centrocampista,9,3,6,0
Emil Ceïde,Sassuolo,ITA-Serie A,2324,Suplente,0,0,0,0
Filippo Missori,Sassuolo,ITA-Serie A,2324,Defensa / Suplente,0,0,0,0
Gianmarco Ferrari,Sassuolo,ITA-Serie A,2324,Defensa / Suplente,1,0,4,0
Gregoire Defrel,Sassuolo,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,1,2,0,0
Jeremy Toljan,Sassuolo,ITA-Serie A,2324,Defensa / Suplente,0,5,1,0
Josh Doig,Sassuolo,ITA-Serie A,2324,Defensa / Centrocampista / Suplente,0,2,7,0
Justin Kumi,Sassuolo,ITA-Serie A,2324,Suplente,0,0,0,0
Kevin Miranda,Sassuolo,ITA-Serie A,2324,Suplente,0,0,0,0
Kristian Thorstvedt,Sassuolo,ITA-Serie A,2324,Centrocampista / Suplente,6,1,7,0
Luca Lipani,Sassuolo,ITA-Serie A,2324,Centrocampista / Suplente,0,0,0,0
Marash Kumbulla,Sassuolo,ITA-Serie A,2324,Defensa / Suplente,0,0,1,0
Marcus Pedersen,Sassuolo,ITA-Serie A,2324,Defensa / Suplente,0,2,4,0
Martin Erlic,Sassuolo,ITA-Serie A,2324,Defensa / Suplente,1,0,5,0
Matheus Henrique,Sassuolo,ITA-Serie A,2324,Centrocampista / Suplente,2,2,6,1
Matias Viña,Sassuolo,ITA-Serie A,2324,Defensa / Suplente,0,3,1,0
Mattia Viti,Sassuolo,ITA-Serie A,2324,Defensa / Suplente,1,0,0,0
Nedim Bajrami,Sassuolo,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,2,2,0,0
Pedro Obiang,Sassuolo,ITA-Serie A,2324,Centrocampista / Suplente,0,0,1,0
Ruan,Sassuolo,ITA-Serie A,2324,Defensa / Suplente,0,0,5,1
Samu Castillejo,Sassuolo,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,0,0,2,0
Samuele Mulattieri,Sassuolo,ITA-Serie A,2324,Delantero / Suplente,0,0,1,0
Uros Racic,Sassuolo,ITA-Serie A,2324,Centrocampista / Suplente,1,1,1,0
Adam Masina,Torino,ITA-Serie A,2324,Defensa / Suplente,0,0,2,0
Adrien Tameze,Torino,ITA-Serie A,2324,Defensa / Centrocampista / Suplente,0,2,6,1
Alessandro Buongiorno,Torino,ITA-Serie A,2324,Defensa,3,0,7,0
Alessandro Dellavalle,Torino,ITA-Serie A,2324,Suplente,0,0,0,0
Antonio Sanabria,Torino,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,5,0,2,0
Brandon Soppy,Torino,ITA-Serie A,2324,Defensa / Suplente,0,0,0,0
David Okereke,Torino,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,0,0,0,0
David Zima,Torino,ITA-Serie A,2324,Suplente,0,0,0,0
Gvidas Gineitis,Torino,ITA-Serie A,2324,Centrocampista / Suplente,0,0,2,0
Ivan Ilic,Torino,ITA-Serie A,2324,Centrocampista / Suplente,3,2,3,0
Karol Linetty,Torino,ITA-Serie A,2324,Centrocampista / Suplente,0,0,12,0
Koffi Djidji,Torino,ITA-Serie A,2324,Defensa / Suplente,0,0,2,0
Luca Gemello,Torino,ITA-Serie A,2324,Portero,0,0,0,0
Mergim Vojvoda,Torino,ITA-Serie A,2324,Defensa / Centrocampista / Suplente,0,3,3,0
Nemanja Radonjic,Torino,ITA-Serie A,2324,Centrocampista / Suplente,3,0,1,0
Nikola Vlasic,Torino,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,3,2,3,0
Perr Schuurs,Torino,ITA-Serie A,2324,Defensa,1,0,2,0
Pietro Pellegri,Torino,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,1,1,3,0
Raoul Bellanova,Torino,ITA-Serie A,2324,Defensa / Centrocampista / Suplente,1,7,5,0
Ricardo Rodríguez,Torino,ITA-Serie A,2324,Defensa / Centrocampista / Suplente,1,2,4,0
Saba Sazonov,Torino,ITA-Serie A,2324,Defensa / Suplente,0,0,2,0
Samuele Ricci,Torino,ITA-Serie A,2324,Centrocampista / Suplente,1,2,6,1
Simone Verdi,Torino,ITA-Serie A,2324,Suplente,0,0,0,0
Valentino Lazaro,Torino,ITA-Serie A,2324,Defensa / Centrocampista / Suplente,0,4,3,0
Vanja Milinkovic-Savic,Torino,ITA-Serie A,2324,Portero,0,0,2,0
Yann Karamoh,Torino,ITA-Serie A,2324,Centrocampista / Suplente,0,0,0,0
Zanos Savva,Torino,ITA-Serie A,2324,Suplente,1,0,0,0
Antonio Tikvic,Udinese,ITA-Serie A,2324,Suplente,0,0,0,0
Axel Guessand,Udinese,ITA-Serie A,2324,Suplente,0,0,0,0
Beto,Udinese,ITA-Serie A,2324,Delantero,0,0,0,0
Brenner,Udinese,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,0,0,0,0
Christian Kabasele,Udinese,ITA-Serie A,2324,Defensa / Suplente,1,1,5,0
Domingos Quina,Udinese,ITA-Serie A,2324,Suplente,0,0,0,0
Enzo Ebosse,Udinese,ITA-Serie A,2324,Suplente,0,0,0,0
Festy Ebosele,Udinese,ITA-Serie A,2324,Defensa / Suplente,0,0,4,1
Florian Thauvin,Udinese,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,5,3,4,0
Hassane Kamara,Udinese,ITA-Serie A,2324,Defensa / Suplente,1,1,4,0
Isaac Success,Udinese,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,1,1,4,0
Jaka Bijol,Udinese,ITA-Serie A,2324,Defensa / Suplente,0,0,4,0
Jordan Zemura,Udinese,ITA-Serie A,2324,Defensa / Suplente,1,0,1,0
